subject,ssd,nstoptrials,n_matched_go,mean_violation,mean_stopFailureRT,mean_precedingGoRT
105,550.0,4,2,151.0,713.0,562.0
106,250.0,18,2,-36.0,426.5,462.5
106,300.0,38,7,6.285714285714286,484.0,477.7142857142857
106,350.0,38,14,42.285714285714285,556.1428571428571,513.8571428571429
106,400.0,17,9,-5.666666666666667,561.8888888888889,567.5555555555555
106,450.0,4,2,-10.5,564.5,575.0
107,250.0,22,3,-78.66666666666667,445.0,523.6666666666666
107,300.0,35,12,-151.91666666666666,486.25,638.1666666666666
107,350.0,33,14,-31.0,529.7857142857143,560.7857142857143
107,400.0,19,9,-95.11111111111111,515.1111111111111,610.2222222222222
107,450.0,5,3,100.33333333333333,596.0,495.6666666666667
108,250.0,8,2,-160.5,466.0,626.5
108,350.0,13,2,58.5,586.0,527.5
108,400.0,19,4,-184.25,615.25,799.5
108,450.0,22,5,-114.0,650.2,764.2
108,500.0,13,8,-23.625,700.75,724.375
108,650.0,7,3,-103.66666666666667,712.0,815.6666666666666
108,700.0,6,2,-91.0,652.0,743.0
109,0.0,7,3,100.33333333333333,680.3333333333334,580.0
109,200.0,17,2,124.0,696.0,572.0
109,250.0,23,8,12.875,652.125,639.25
109,300.0,19,6,-50.833333333333336,580.3333333333334,631.1666666666666
109,350.0,12,7,-9.714285714285714,627.0,636.7142857142857
109,400.0,6,2,20.0,571.5,551.5
109,450.0,4,2,-204.0,572.0,776.0
112,250.0,18,4,-114.5,409.0,523.5
112,300.0,32,9,-51.888888888888886,471.0,522.8888888888889
112,350.0,40,14,-66.21428571428571,502.0,568.2142857142857
112,400.0,21,16,5.0,505.8125,500.8125
113,200.0,31,6,24.833333333333332,546.8333333333334,522.0
113,250.0,46,18,-47.77777777777778,504.94444444444446,552.7222222222222
113,300.0,28,15,-56.4,535.0666666666667,591.4666666666667
113,350.0,7,2,72.5,527.5,455.0
114,200.0,17,4,-73.25,418.0,491.25
114,250.0,31,8,-18.625,528.0,546.625
114,300.0,36,10,-13.6,510.8,524.4
114,350.0,22,8,-50.0,580.0,630.0
117,150.0,13,2,75.0,530.0,455.0
117,200.0,27,6,-54.666666666666664,485.5,540.1666666666666
117,250.0,34,13,-17.307692307692307,533.2307692307693,550.5384615384615
117,300.0,22,10,19.3,546.3,527.0
117,350.0,8,3,-28.666666666666668,523.3333333333334,552.0
122,150.0,19,3,175.33333333333334,616.3333333333334,441.0
122,200.0,31,9,-25.555555555555557,442.77777777777777,468.3333333333333
122,250.0,34,14,1.5,500.92857142857144,499.42857142857144
122,300.0,21,7,11.285714285714286,465.2857142857143,454.0
122,350.0,6,2,-112.5,388.0,500.5
123,150.0,16,4,3.0,505.75,502.75
123,200.0,34,6,-27.666666666666668,471.8333333333333,499.5
123,250.0,35,14,-34.42857142857143,481.0,515.4285714285714
123,300.0,16,6,-7.0,465.6666666666667,472.6666666666667
123,350.0,6,2,-19.0,527.0,546.0
123,400.0,5,2,59.0,520.0,461.0
123,450.0,3,3,-3.0,519.6666666666666,522.6666666666666
124,350.0,21,7,-57.285714285714285,639.8571428571429,697.1428571428571
124,400.0,30,5,5.4,680.0,674.6
124,450.0,31,13,-23.53846153846154,701.0,724.5384615384615
124,500.0,18,7,19.714285714285715,798.2857142857143,778.5714285714286
124,550.0,5,3,26.333333333333332,781.6666666666666,755.3333333333334
125,200.0,14,2,-191.5,511.5,703.0
125,250.0,28,6,-57.666666666666664,548.1666666666666,605.8333333333334
125,300.0,35,12,-36.666666666666664,576.0,612.6666666666666
125,350.0,25,14,7.5,581.9285714285714,574.4285714285714
125,400.0,10,2,36.0,535.5,499.5
126,250.0,29,2,-101.0,469.0,570.0
126,300.0,46,12,-14.0,566.8333333333334,580.8333333333334
126,350.0,30,16,-17.0625,571.875,588.9375
126,400.0,9,5,-44.4,568.0,612.4
127,200.0,23,5,-32.6,497.6,530.2
127,250.0,28,9,92.0,677.5555555555555,585.5555555555555
127,300.0,23,6,-129.0,467.3333333333333,596.3333333333334
127,350.0,17,9,-127.55555555555556,524.2222222222222,651.7777777777778
127,450.0,6,3,-52.0,604.3333333333334,656.3333333333334
128,150.0,17,4,6.25,475.5,469.25
128,200.0,32,6,-49.333333333333336,471.6666666666667,521.0
128,250.0,34,17,-53.705882352941174,493.4117647058824,547.1176470588235
128,300.0,20,4,6.75,535.5,528.75
128,350.0,7,3,-94.66666666666667,511.0,605.6666666666666
132,300.0,16,2,-253.0,292.0,545.0
132,350.0,35,6,-35.666666666666664,605.6666666666666,641.3333333333334
132,400.0,37,11,-26.363636363636363,670.1818181818181,696.5454545454545
132,450.0,21,10,-13.0,685.1,698.1
132,500.0,7,4,3.75,695.0,691.25
133,300.0,17,6,-45.666666666666664,497.3333333333333,543.0
133,350.0,22,8,-12.25,534.25,546.5
133,400.0,21,8,80.5,623.0,542.5
133,450.0,19,3,0.6666666666666666,534.3333333333334,533.6666666666666
133,500.0,16,8,-21.75,594.625,616.375
133,550.0,6,6,-66.83333333333333,579.3333333333334,646.1666666666666
134,200.0,10,3,-278.0,500.6666666666667,778.6666666666666
134,250.0,23,4,-76.25,573.5,649.75
134,300.0,28,7,16.0,655.2857142857143,639.2857142857143
134,350.0,20,9,76.22222222222223,572.8888888888889,496.6666666666667
134,400.0,14,6,117.33333333333333,574.0,456.6666666666667
134,450.0,11,4,-24.75,545.75,570.5
134,500.0,4,2,-256.5,561.5,818.0
136,350.0,16,4,-97.5,542.0,639.5
136,400.0,27,8,-61.625,566.125,627.75
136,450.0,31,10,-45.6,608.9,654.5
136,500.0,22,10,-38.4,645.4,683.8
136,550.0,11,6,-83.5,733.3333333333334,816.8333333333334
136,600.0,5,4,-9.75,705.0,714.75
139,300.0,9,4,36.0,596.5,560.5
139,400.0,14,5,-76.6,594.8,671.4
139,450.0,16,5,-62.8,608.8,671.6
139,500.0,25,7,-26.714285714285715,686.2857142857143,713.0
139,550.0,24,10,-161.8,656.4,818.2
139,600.0,11,6,-37.0,693.5,730.5
140,250.0,15,5,-190.4,457.0,647.4
140,300.0,28,4,-53.75,486.5,540.25
140,350.0,36,11,-7.363636363636363,577.7272727272727,585.0909090909091
140,400.0,24,11,-61.36363636363637,576.5454545454545,637.9090909090909
140,450.0,8,7,-26.714285714285715,512.5714285714286,539.2857142857143
141,250.0,37,12,-15.0,575.0833333333334,590.0833333333334
141,300.0,31,14,16.714285714285715,586.1428571428571,569.4285714285714
141,350.0,16,6,18.5,594.6666666666666,576.1666666666666
141,400.0,6,4,49.75,685.5,635.75
142,200.0,13,2,23.0,528.0,505.0
142,250.0,29,7,81.28571428571429,593.5714285714286,512.2857142857143
142,300.0,38,8,-9.125,569.625,578.75
142,350.0,27,13,-77.53846153846153,527.6923076923077,605.2307692307693
