subject,ssd,nstoptrials,n_matched_go,mean_violation,mean_stopFailureRT,mean_precedingGoRT
294,250.0,12,3,130.33333333333334,612.3333333333334,482.0
294,300.0,8,3,12.333333333333334,509.3333333333333,497.0
295,350.0,15,7,-141.42857142857142,501.85714285714283,643.2857142857143
296,350.0,12,3,-33.333333333333336,535.3333333333334,568.6666666666666
297,350.0,20,3,-183.33333333333334,527.0,710.3333333333334
297,450.0,6,2,-15.0,604.0,619.0
298,200.0,21,2,18.0,394.0,376.0
298,250.0,23,5,-20.0,479.0,499.0
299,300.0,20,2,36.0,759.5,723.5
299,350.0,14,4,-72.5,621.25,693.75
301,250.0,20,6,-22.333333333333332,544.3333333333334,566.6666666666666
301,300.0,15,4,-34.0,502.0,536.0
301,350.0,8,2,-10.0,503.5,513.5
302,100.0,6,3,-95.33333333333333,449.6666666666667,545.0
302,150.0,6,2,-123.0,401.0,524.0
302,250.0,6,2,-52.5,432.0,484.5
302,300.0,5,2,204.5,655.5,451.0
302,350.0,4,2,77.0,526.5,449.5
304,300.0,17,3,-91.66666666666667,552.3333333333334,644.0
304,350.0,17,5,-80.2,585.8,666.0
304,400.0,9,2,-57.5,470.5,528.0
305,250.0,16,2,61.0,603.0,542.0
305,300.0,15,2,2.5,491.5,489.0
305,350.0,7,2,-10.5,540.5,551.0
307,250.0,17,4,-90.75,445.25,536.0
307,300.0,7,2,28.0,499.5,471.5
307,350.0,3,2,-27.5,462.0,489.5
309,250.0,15,2,318.5,1011.5,693.0
309,300.0,19,4,-221.75,614.25,836.0
309,350.0,10,3,-44.666666666666664,721.0,765.6666666666666
311,250.0,20,2,-232.0,445.5,677.5
311,300.0,15,5,-6.0,535.8,541.8
311,350.0,5,3,-22.666666666666668,504.6666666666667,527.3333333333334
313,300.0,12,3,-117.0,556.6666666666666,673.6666666666666
314,150.0,10,2,-94.0,500.0,594.0
314,300.0,5,3,-360.3333333333333,340.0,700.3333333333334
317,200.0,8,3,511.3333333333333,1218.6666666666667,707.3333333333334
317,250.0,12,2,-50.5,580.5,631.0
317,300.0,11,3,490.6666666666667,1239.6666666666667,749.0
317,400.0,4,2,-331.0,596.5,927.5
323,250.0,22,5,-46.6,432.6,479.2
323,300.0,16,3,-79.33333333333333,467.6666666666667,547.0
324,0.0,9,2,143.5,625.5,482.0
324,450.0,11,4,-96.25,584.75,681.0
325,400.0,8,2,-585.5,410.0,995.5
325,500.0,12,2,-262.5,612.0,874.5
325,550.0,12,4,-317.5,494.5,812.0
327,150.0,14,2,19.5,401.0,381.5
327,200.0,18,2,-39.5,353.5,393.0
327,250.0,13,3,28.0,435.0,407.0
327,300.0,5,2,8.5,339.0,330.5
328,200.0,17,3,-9.666666666666666,546.3333333333334,556.0
328,300.0,9,2,199.5,778.5,579.0
328,350.0,3,2,-61.0,541.0,602.0
330,250.0,18,4,195.75,737.0,541.25
330,300.0,13,3,-83.66666666666667,458.0,541.6666666666666
330,350.0,8,2,31.5,485.0,453.5
333,300.0,24,3,-68.66666666666667,460.0,528.6666666666666
333,350.0,16,4,-175.0,407.5,582.5
333,400.0,5,2,-152.5,386.0,538.5
334,400.0,7,3,-219.66666666666666,475.0,694.6666666666666
334,600.0,5,2,36.5,716.0,679.5
335,200.0,16,2,22.0,541.5,519.5
335,250.0,16,3,-74.66666666666667,527.6666666666666,602.3333333333334
335,300.0,8,2,25.0,533.0,508.0
336,300.0,13,3,-111.66666666666667,535.0,646.6666666666666
336,350.0,14,3,-28.666666666666668,526.6666666666666,555.3333333333334
336,400.0,9,3,17.0,539.0,522.0
338,150.0,11,2,-131.0,408.0,539.0
338,200.0,14,2,-23.0,399.0,422.0
338,250.0,12,2,-97.5,409.5,507.0
340,100.0,14,2,-138.0,660.5,798.5
340,150.0,14,5,-47.4,530.6,578.0
340,200.0,10,2,65.0,632.0,567.0
340,250.0,8,2,-1.0,605.0,606.0
342,100.0,3,2,43.0,528.0,485.0
342,250.0,17,3,-20.0,638.6666666666666,658.6666666666666
342,300.0,11,4,79.0,710.75,631.75
343,250.0,16,4,-113.75,509.5,623.25
345,300.0,10,2,-186.0,443.0,629.0
346,100.0,12,2,22.0,459.5,437.5
346,150.0,10,5,-54.0,466.6,520.6
346,300.0,7,2,14.5,566.0,551.5
349,150.0,5,2,74.5,562.5,488.0
349,300.0,8,2,-99.5,533.5,633.0
349,450.0,4,2,-177.5,585.0,762.5
