subject,ssd,nstoptrials,n_matched_go,mean_violation,mean_stopFailureRT,mean_precedingGoRT
52,333.0,27,11,-92.9090909090909,494.8181818181818,587.7272727272727
52,367.0,16,9,-94.33333333333333,521.3333333333334,615.6666666666666
52,400.0,4,2,-240.5,461.5,702.0
57,467.0,8,2,-594.5,721.0,1315.5
57,500.0,14,3,-198.0,735.3333333333334,933.3333333333334
57,533.0,26,8,-322.75,732.375,1055.125
57,567.0,31,11,-204.45454545454547,752.4545454545455,956.9090909090909
57,600.0,25,11,-124.63636363636364,711.2727272727273,835.9090909090909
57,633.0,20,8,-477.375,808.5,1285.875
57,667.0,9,7,-194.0,709.0,903.0
59,267.0,11,3,-7.333333333333333,577.6666666666666,585.0
59,300.0,23,4,-186.75,557.25,744.0
59,333.0,33,10,-101.0,553.0,654.0
59,367.0,35,11,-112.0,597.8181818181819,709.8181818181819
59,400.0,20,11,-154.45454545454547,591.0909090909091,745.5454545454545
59,500.0,4,2,52.0,700.0,648.0
60,167.0,24,6,20.5,444.0,423.5
60,200.0,25,10,7.5,445.5,438.0
60,233.0,22,9,1.2222222222222223,462.6666666666667,461.44444444444446
60,267.0,21,9,-3.6666666666666665,510.44444444444446,514.1111111111111
60,300.0,19,8,-1.125,457.875,459.0
60,333.0,13,8,-31.375,504.0,535.375
60,367.0,6,3,12.0,566.3333333333334,554.3333333333334
62,400.0,8,2,-19.0,444.0,463.0
62,433.0,18,4,78.0,646.0,568.0
62,467.0,18,10,-233.3,644.5,877.8
62,500.0,14,4,-182.25,645.75,828.0
62,533.0,12,6,-134.16666666666666,645.8333333333334,780.0
62,567.0,8,4,-88.75,780.5,869.25
62,600.0,11,4,-110.25,746.0,856.25
62,633.0,10,3,-604.3333333333334,826.0,1430.3333333333333
62,667.0,11,2,98.5,634.0,535.5
62,700.0,13,8,-131.37499999999997,806.125,937.5
62,733.0,7,4,-123.25,796.75,920.0
63,50.0,24,3,-202.0,459.0,661.0
63,167.0,9,2,-71.5,486.5,558.0
63,200.0,22,7,-172.42857142857142,502.42857142857144,674.8571428571429
63,233.0,26,9,-33.44444444444444,515.1111111111111,548.5555555555555
63,267.0,22,9,-32.111111111111114,531.7777777777778,563.8888888888889
63,300.0,20,8,-85.625,522.25,607.875
63,333.0,21,7,32.714285714285715,561.4285714285714,528.7142857142857
63,367.0,16,9,-135.33333333333334,564.0,699.3333333333334
63,400.0,4,2,-188.5,593.5,782.0
64,50.0,24,2,-213.5,1260.0,1473.5
64,567.0,10,2,10.5,1016.5,1006.0
64,600.0,11,4,-450.5,787.25,1237.75
64,633.0,8,3,-99.33333333333333,829.6666666666666,929.0
64,667.0,8,3,-55.33333333333329,909.0,964.3333333333334
64,700.0,7,2,-758.5,899.0,1657.5
64,733.0,4,2,23.5,850.5,827.0
64,800.0,10,3,-267.6666666666667,883.6666666666666,1151.3333333333333
64,833.0,13,2,-651.5,1077.0,1728.5
64,867.0,11,6,-583.6666666666666,841.3333333333334,1425.0
64,900.0,10,2,-135.0,951.5,1086.5
64,967.0,8,2,34.5,1273.5,1239.0
64,1033.0,2,2,32.5,1032.5,1000.0
65,300.0,9,2,24.5,595.5,571.0
65,333.0,17,4,-65.25,644.75,710.0
65,367.0,30,8,-89.375,565.25,654.625
65,400.0,36,12,-87.58333333333333,616.75,704.3333333333334
